transaction_id,customer_id,customer_name,customer_risk_profile,account_id,account_type,timestamp,amount_usd,quantity,transaction_type,counterparty_name,counterparty_country,status,channel
TXN9F32F811,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-05-10 22:55:04,5594.25,1,Deposit,Self,India,Settled,Online Banking
TXN08B9929A,CUST009,Anjali Gupta,Low,ACC1018,Business,2026-05-11 00:22:24,93671.11,1,Wire,Sana Wires,Australia,Settled,Wire Transfer
TXNEDC40437,CUST011,Ravi Shastri,Low,ACC1022,Savings,2026-05-11 01:31:41,19765.18,1,Transfer,Direct Express,Australia,Settled,Online Banking
TXN931B6CC4,CUST005,Amit Verma,Low,ACC1011,Checking,2026-05-11 03:13:27,43807.02,1,Deposit,Self,India,Settled,Online Banking
TXN436F01E0,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-05-11 03:17:57,17687.62,1,Wire,Sana Wires,United Kingdom,Settled,Wire Transfer
TXNDFF25943,CUST001,Priya Patel,Low,ACC1004,Checking,2026-05-11 06:04:21,161407.27,1,Withdrawal,Self,India,Settled,Online Banking
TXN4BA8285A,CUST009,Anjali Gupta,Low,ACC1018,Business,2026-05-11 10:15:40,373204.52,1,Withdrawal,Self,India,Settled,Online Banking
TXNF3DE8858,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-05-11 10:24:40,679488.73,1,Deposit,Self,India,Pending,Mobile App
TXN95210B16,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-05-11 13:22:08,196284.7,1,Withdrawal,Self,India,Settled,Online Banking
TXN4AF9421E,CUST008,Karan Johar,Low,ACC1014,Checking,2026-05-11 13:38:33,148141.86,1,Deposit,Self,India,Settled,Mobile App
TXN2A1C0149,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-05-11 16:05:32,28426.63,1,Withdrawal,Self,India,Settled,Branch
TXNB2A42574,CUST010,Amrita Sen,High,ACC1021,Savings,2026-05-11 16:05:45,85109.35,1,Deposit,Self,India,Settled,Online Banking
TXN53E7B4ED,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-05-11 20:11:27,1277658.93,1,Transfer,Global Trading Ltd,Japan,Settled,Mobile App
TXNFC3C3C80,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-05-11 22:14:52,272694.6,1,Deposit,Self,India,Settled,Mobile App
TXNA62DCAF4,CUST008,Karan Johar,Low,ACC1015,Business,2026-05-11 23:52:23,42088.28,1,Withdrawal,Self,India,Settled,Online Banking
TXNB0E64D7C,CUST001,Priya Patel,Low,ACC1004,Checking,2026-05-12 00:50:37,53029.89,1,Deposit,Self,India,Settled,Mobile App
TXNCC87A287,CUST011,Ravi Shastri,Low,ACC1022,Savings,2026-05-12 01:53:13,161355.24,1,Transfer,S.A. Trade Corp,Japan,Settled,Mobile App
TXNB74808D7,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-05-12 10:04:05,1440013.54,1,Wire,Vertex Clearing,United Kingdom,Settled,Wire Transfer
TXN0A0949B7,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-05-12 12:04:48,19213.62,1,Transfer,Capital Horizons,Switzerland,Settled,Online Banking
TXNA5B8ECA3,CUST010,Amrita Sen,High,ACC1021,Savings,2026-05-12 13:02:16,16781.24,1,Withdrawal,Self,India,Settled,Branch
TXN230E4956,CUST010,Amrita Sen,High,ACC1020,Checking,2026-05-12 15:01:23,411751.1,1,Deposit,Self,India,Settled,Online Banking
TXN6558F7DE,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-05-12 16:24:06,207144.94,1,Deposit,Self,India,Settled,Online Banking
TXN017938EA,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-05-12 17:36:29,569764.55,1,Deposit,Self,India,Settled,Mobile App
TXNA5A25E3C,CUST001,Priya Patel,Low,ACC1004,Checking,2026-05-12 20:00:02,24920.72,1,Deposit,Self,India,Settled,Mobile App
TXN22CDE3A5,CUST004,Deepa Krishnan,Medium,ACC1007,Business,2026-05-12 20:02:25,1180263.54,1,Wire,Nexus Logistics,Germany,Settled,Wire Transfer
TXN26527360,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-05-13 00:59:05,1166015.58,1,Transfer,Tehran General Commerce,United Kingdom,Settled,Mobile App
TXN0C962662,CUST004,Deepa Krishnan,Medium,ACC1007,Business,2026-05-13 02:48:42,491098.88,1,Withdrawal,Self,India,Settled,Mobile App
TXN51B361A6,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-05-13 09:58:14,250966.1,1,Wire,Sana Wires,United Kingdom,Settled,Wire Transfer
TXN1F3D1CE9,CUST011,Ravi Shastri,Low,ACC1023,Checking,2026-05-13 12:09:07,221566.07,1,Withdrawal,Self,India,Settled,Mobile App
TXN461B092A,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-05-13 13:55:20,32164.9,1,Withdrawal,Self,India,Settled,Branch
TXNAF0CFE3F,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-05-13 15:18:37,586394.46,1,Transfer,Damascus Trading,United States,Settled,Mobile App
TXNB40273FB,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-05-13 15:37:58,804674.8,1,Deposit,Self,India,Settled,Mobile App
TXN9C7A4689,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-05-13 15:42:21,221529.5,1,Deposit,Self,India,Settled,Mobile App
TXNEB132B71,CUST011,Ravi Shastri,Low,ACC1023,Checking,2026-05-13 15:53:23,30810.21,1,Transfer,M. K. Holdings,India,Settled,Online Banking
TXN4591114A,CUST004,Deepa Krishnan,Medium,ACC1007,Business,2026-05-13 16:22:25,223969.79,1,Deposit,Self,India,Settled,Online Banking
TXN05BB4F60,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-05-13 16:33:39,29331.32,1,Withdrawal,Self,India,Settled,ATM
TXN0915B9F0,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-05-13 19:39:04,92345.35,1,Deposit,Self,India,Settled,Mobile App
TXN17D02D61,CUST001,Priya Patel,Low,ACC1004,Checking,2026-05-13 19:41:23,2446.43,1,Deposit,Self,India,Settled,Online Banking
TXN4C7308DA,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-05-13 19:52:10,8190.01,1,Withdrawal,Self,India,Settled,ATM
TXNB0D588F6,CUST008,Karan Johar,Low,ACC1014,Checking,2026-05-13 20:27:33,317575.53,1,Transfer,S.A. Trade Corp,Australia,Settled,Mobile App
TXNBE64C8F4,CUST004,Deepa Krishnan,Medium,ACC1007,Business,2026-05-13 23:28:47,666006.89,1,Withdrawal,Self,India,Settled,Online Banking
TXN32A113A3,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-05-13 23:40:08,3248822.03,1,Wire,Direct Express,United States,Settled,Wire Transfer
TXNEB0ED8C1,CUST005,Amit Verma,Low,ACC1011,Checking,2026-05-14 01:51:40,183399.07,1,Transfer,Vertex Clearing,UAE,Settled,Online Banking
TXN490A10F4,CUST009,Anjali Gupta,Low,ACC1018,Business,2026-05-14 02:19:48,100654.44,1,Transfer,Global Trading Ltd,UAE,Settled,Mobile App
TXN5A2854FA,CUST008,Karan Johar,Low,ACC1014,Checking,2026-05-14 02:40:46,326980.83,1,Withdrawal,Self,India,Settled,Mobile App
TXNB8CAD0BB,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-05-14 03:50:21,1172078.76,1,Wire,S.A. Trade Corp,India,Settled,Wire Transfer
TXN5A9F6612,CUST001,Priya Patel,Low,ACC1003,Checking,2026-05-14 07:44:12,652601.34,1,Wire,Nexus Logistics,UAE,Settled,Wire Transfer
TXN7B59C373,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-05-14 09:21:40,120869.53,1,Withdrawal,Self,India,Settled,Mobile App
TXN77D9531E,CUST010,Amrita Sen,High,ACC1021,Savings,2026-05-14 10:49:43,47664.87,1,Deposit,Self,India,Settled,Mobile App
TXN0BE37CBB,CUST008,Karan Johar,Low,ACC1016,Checking,2026-05-14 17:33:07,18264.55,1,Transfer,Global Trading Ltd,India,Settled,Mobile App
TXNF75188F5,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-05-14 18:34:59,200898.26,1,Wire,Capital Horizons,Japan,Settled,Wire Transfer
TXND915C2C9,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-05-14 19:00:21,1448690.72,1,Transfer,Damascus Trading,Canada,Settled,Online Banking
TXNA5ADC780,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-05-14 19:04:06,165747.1,1,Transfer,Nexus Logistics,United States,Settled,Mobile App
TXNE6921787,CUST009,Anjali Gupta,Low,ACC1018,Business,2026-05-14 20:57:15,562089.96,1,Deposit,Self,India,Settled,Mobile App
TXNC525A396,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-05-14 21:42:42,3214165.51,1,Wire,Tehran General Commerce,United Kingdom,Settled,Wire Transfer
TXN1CE089BE,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-05-14 21:44:34,17424.24,1,Withdrawal,Self,India,Settled,ATM
TXN9950A4EC,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-05-14 23:55:53,447572.47,1,Transfer,Global Trading Ltd,Germany,Settled,Mobile App
TXN7A44D601,CUST010,Amrita Sen,High,ACC1020,Checking,2026-05-15 00:43:40,250243.6,1,Wire,M. K. Holdings,Australia,Settled,Wire Transfer
TXN945F3B20,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-05-15 01:32:27,4074.5,1,Withdrawal,Self,India,Settled,Branch
TXNF684E3AB,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-05-15 02:54:45,283011.08,1,Withdrawal,Self,India,Settled,Online Banking
TXNF431840B,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-05-15 06:55:42,676820.21,1,Withdrawal,Self,India,Settled,Online Banking
TXN59BBC1DF,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-05-15 10:35:35,81534.78,1,Deposit,Self,India,Settled,Online Banking
TXNB513881C,CUST010,Amrita Sen,High,ACC1021,Savings,2026-05-15 12:04:00,51217.33,1,Deposit,Self,India,Settled,Online Banking
TXN928A39BF,CUST001,Priya Patel,Low,ACC1004,Checking,2026-05-15 13:30:21,21882.64,1,Withdrawal,Self,India,Settled,ATM
TXN33328A56,CUST001,Priya Patel,Low,ACC1003,Checking,2026-05-15 14:24:30,105544.51,1,Withdrawal,Self,India,Settled,Online Banking
TXNCD194A5E,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-05-15 18:06:57,7971.38,1,Withdrawal,Self,India,Settled,Branch
TXN925474C0,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-05-15 19:03:17,11973.96,1,Withdrawal,Self,India,Settled,Branch
TXN7551FA48,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-05-16 01:57:33,2645149.72,1,Wire,Pyongyang Export,Singapore,Settled,Wire Transfer
TXN0613F285,CUST011,Ravi Shastri,Low,ACC1023,Checking,2026-05-16 06:52:12,26041.87,1,Transfer,Global Trading Ltd,UAE,Settled,Mobile App
TXN97DFF568,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-05-16 09:00:30,1274210.01,1,Withdrawal,Self,India,Settled,Online Banking
TXN0DEEC1C2,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-05-16 09:26:14,205611.41,1,Wire,Direct Express,Switzerland,Settled,Wire Transfer
TXNDBF64D5E,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-05-16 10:10:11,793218.24,1,Withdrawal,Self,India,Settled,Mobile App
TXN667EA906,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-05-16 10:11:24,179610.64,1,Transfer,Nexus Logistics,UAE,Settled,Mobile App
TXNSTR000,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-05-16 11:00:05,951777.45,1,Wire,Tehran General Commerce,Iran,Settled,Wire Transfer
TXNFCE5B7A1,CUST005,Amit Verma,Low,ACC1010,Checking,2026-05-16 12:42:02,16291.17,1,Transfer,Nexus Logistics,Australia,Settled,Mobile App
TXNSTR001,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-05-16 13:00:05,951333.92,1,Wire,Tehran General Commerce,Iran,Settled,Wire Transfer
TXNB2C5D1C7,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-05-16 14:59:43,439234.43,1,Transfer,Damascus Trading,Singapore,Settled,Mobile App
TXNSTR002,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-05-16 15:00:05,931863.52,1,Wire,Tehran General Commerce,Iran,Settled,Wire Transfer
TXN8B57D859,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-05-16 15:38:30,1925980.16,1,Wire,Nexus Logistics,Singapore,Settled,Wire Transfer
TXNSTR003,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-05-16 17:00:05,979659.03,1,Wire,Tehran General Commerce,Iran,Settled,Wire Transfer
TXNSTR004,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-05-16 19:00:05,956341.16,1,Wire,Tehran General Commerce,Iran,Settled,Wire Transfer
TXN6B1234C8,CUST005,Amit Verma,Low,ACC1010,Checking,2026-05-16 20:44:08,476469.71,1,Wire,Hassan & Co Financials,United States,Settled,Wire Transfer
TXNB70A7EA4,CUST008,Karan Johar,Low,ACC1014,Checking,2026-05-16 22:07:23,81138.05,1,Wire,Nexus Logistics,United Kingdom,Settled,Wire Transfer
TXNCF125627,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-05-16 22:22:37,984757.91,1,Transfer,Hassan & Co Financials,Australia,Settled,Mobile App
TXN9453E495,CUST008,Karan Johar,Low,ACC1016,Checking,2026-05-16 23:58:50,48939.86,1,Withdrawal,Self,India,Settled,Online Banking
TXNF125AE72,CUST001,Priya Patel,Low,ACC1004,Checking,2026-05-17 02:48:05,14631.97,1,Deposit,Self,India,Settled,Mobile App
TXND18A3DD0,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-05-17 04:27:58,641031.57,1,Wire,M. K. Holdings,Canada,Pending,Wire Transfer
TXN408DF8CB,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-05-17 15:36:00,214758.85,1,Withdrawal,Self,India,Settled,Mobile App
TXNE3FA40AA,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-05-17 19:02:15,74235.53,1,Deposit,Self,India,Settled,Mobile App
TXNF9D52606,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-05-17 19:24:28,522901.76,1,Wire,Hassan & Co Financials,United States,Settled,Wire Transfer
TXNC7A6C128,CUST004,Deepa Krishnan,Medium,ACC1008,Checking,2026-05-17 21:12:58,46878.64,1,Transfer,Global Trading Ltd,Singapore,Pending,Mobile App
TXN8A9DC09A,CUST008,Karan Johar,Low,ACC1015,Business,2026-05-18 00:56:42,160595.52,1,Withdrawal,Self,India,Settled,Mobile App
TXN2F551460,CUST004,Deepa Krishnan,Medium,ACC1007,Business,2026-05-18 01:02:23,1195039.49,1,Wire,M. K. Holdings,Australia,Settled,Wire Transfer
TXNE6EFCAD0,CUST008,Karan Johar,Low,ACC1016,Checking,2026-05-18 01:07:53,195169.19,1,Wire,Sana Wires,India,Settled,Wire Transfer
TXN88F4DB80,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-05-18 02:35:48,12076.31,1,Withdrawal,Self,India,Settled,ATM
TXN22727FDD,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-05-18 03:32:32,16092.49,1,Deposit,Self,India,Settled,Online Banking
TXN7E5B427E,CUST008,Karan Johar,Low,ACC1015,Business,2026-05-18 05:50:02,81914.37,1,Deposit,Self,India,Settled,Mobile App
TXN2E457AA1,CUST008,Karan Johar,Low,ACC1014,Checking,2026-05-18 08:22:13,2671265.47,1,Wire,Vertex Clearing,United Kingdom,Settled,Wire Transfer
TXNC746BA00,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-05-18 11:30:50,2084418.79,1,Transfer,Sana Wires,Australia,Declined,Online Banking
TXN0220129D,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-05-18 15:06:51,737250.46,1,Transfer,S.A. Trade Corp,Switzerland,Settled,Mobile App
TXNA6B1CD34,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-05-18 15:37:22,91968.99,1,Transfer,Global Trading Ltd,United States,Settled,Online Banking
TXN02A4E150,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-05-18 17:26:31,230852.78,1,Withdrawal,Self,India,Settled,Mobile App
TXNB8734732,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-05-18 17:47:16,72033.62,1,Withdrawal,Self,India,Settled,Online Banking
TXNE5BCC086,CUST008,Karan Johar,Low,ACC1015,Business,2026-05-18 22:13:17,918962.38,1,Deposit,Self,India,Settled,Online Banking
TXNAA6A74D8,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-05-18 23:03:41,78272.71,1,Deposit,Self,India,Settled,Online Banking
TXNAD7E297B,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-05-19 00:53:21,1242889.94,1,Transfer,Hassan & Co Financials,India,Settled,Online Banking
TXN87D4266B,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-05-19 00:59:01,325313.89,1,Wire,Global Trading Ltd,Canada,Settled,Wire Transfer
TXND91A1B54,CUST008,Karan Johar,Low,ACC1014,Checking,2026-05-19 01:14:31,986484.39,1,Wire,Vertex Clearing,Canada,Pending,Wire Transfer
TXN96574B3A,CUST005,Amit Verma,Low,ACC1011,Checking,2026-05-19 02:40:55,79593.2,1,Withdrawal,Self,India,Settled,Online Banking
TXNCA3574C5,CUST008,Karan Johar,Low,ACC1016,Checking,2026-05-19 05:43:36,471584.36,1,Wire,Direct Express,UAE,Settled,Wire Transfer
TXNE571C02A,CUST008,Karan Johar,Low,ACC1015,Business,2026-05-19 07:11:29,38824.7,1,Deposit,Self,India,Settled,Mobile App
TXN7A70F3F9,CUST008,Karan Johar,Low,ACC1014,Checking,2026-05-19 08:32:39,919490.73,1,Wire,Pyongyang Export,Singapore,Settled,Wire Transfer
TXN39998F3B,CUST001,Priya Patel,Low,ACC1003,Checking,2026-05-19 09:30:04,72765.32,1,Deposit,Self,India,Settled,Mobile App
TXN9AFF9BA7,CUST008,Karan Johar,Low,ACC1015,Business,2026-05-19 09:35:57,675443.77,1,Transfer,Hassan & Co Financials,Canada,Settled,Mobile App
TXN270AF75F,CUST009,Anjali Gupta,Low,ACC1018,Business,2026-05-19 11:55:19,585485.53,1,Withdrawal,Self,India,Settled,Online Banking
TXN3D5EF056,CUST001,Priya Patel,Low,ACC1004,Checking,2026-05-19 11:57:38,349475.5,1,Wire,Nexus Logistics,United States,Settled,Wire Transfer
TXN08B22C80,CUST005,Amit Verma,Low,ACC1011,Checking,2026-05-19 13:27:54,2304124.13,1,Wire,Vertex Clearing,United States,Settled,Wire Transfer
TXNF6E75204,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-05-19 13:41:39,593550.32,1,Wire,Pyongyang Export,Switzerland,Settled,Wire Transfer
TXN00D9456D,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-05-19 14:41:39,351593.55,1,Wire,Sana Wires,Canada,Settled,Wire Transfer
TXN1FF55966,CUST004,Deepa Krishnan,Medium,ACC1008,Checking,2026-05-19 15:24:20,68179.47,1,Deposit,Self,India,Settled,Mobile App
TXNC8E18DAB,CUST001,Priya Patel,Low,ACC1004,Checking,2026-05-19 15:50:56,14400323.41,1,Withdrawal,Self,India,Settled,Online Banking
TXN7F684B1E,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-05-19 16:45:41,354687.42,1,Wire,Hassan & Co Financials,Singapore,Settled,Wire Transfer
TXNCED7F0D2,CUST011,Ravi Shastri,Low,ACC1023,Checking,2026-05-19 18:28:36,935059.63,1,Wire,Nexus Logistics,India,Settled,Wire Transfer
TXNC5C8D14D,CUST005,Amit Verma,Low,ACC1010,Checking,2026-05-19 21:07:56,2712582.4,1,Wire,Tehran General Commerce,United States,Settled,Wire Transfer
TXN16DFBFE1,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-05-19 23:41:51,97818.92,1,Wire,Pyongyang Export,Switzerland,Settled,Wire Transfer
TXND3E9F8AE,CUST008,Karan Johar,Low,ACC1015,Business,2026-05-19 23:45:48,305056.05,1,Deposit,Self,India,Settled,Mobile App
TXNEB45F224,CUST008,Karan Johar,Low,ACC1014,Checking,2026-05-20 00:40:41,101822.38,1,Deposit,Self,India,Settled,Mobile App
TXN95FD9E6A,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-05-20 02:50:46,38767.14,1,Withdrawal,Self,India,Settled,Branch
TXN9B2FFF91,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-05-20 05:59:15,341313.32,1,Transfer,Hassan & Co Financials,India,Settled,Online Banking
TXN59535ED9,CUST005,Amit Verma,Low,ACC1010,Checking,2026-05-20 07:46:02,156379.93,1,Wire,Nexus Logistics,United States,Settled,Wire Transfer
TXNEB28593E,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-05-20 08:12:58,424235.29,1,Deposit,Self,India,Settled,Online Banking
TXN60CB889D,CUST004,Deepa Krishnan,Medium,ACC1008,Checking,2026-05-20 09:01:39,9942.28,1,Deposit,Self,India,Settled,Online Banking
TXN1F44AAC4,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-05-20 09:20:39,2246617.23,1,Transfer,Sana Wires,United Kingdom,Settled,Mobile App
TXNF64A41A5,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-05-20 09:33:51,948289.58,1,Withdrawal,Self,India,Settled,Mobile App
TXNE9451B77,CUST009,Anjali Gupta,Low,ACC1018,Business,2026-05-20 10:15:00,459679.79,1,Transfer,Damascus Trading,Singapore,Settled,Online Banking
TXN8935E148,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-05-20 10:15:25,2820985.91,1,Deposit,Self,India,Settled,Online Banking
TXN2F1027C2,CUST004,Deepa Krishnan,Medium,ACC1008,Checking,2026-05-20 10:39:31,30538.45,1,Withdrawal,Self,India,Settled,ATM
TXNC55879C6,CUST008,Karan Johar,Low,ACC1015,Business,2026-05-20 15:06:22,505668.53,1,Withdrawal,Self,India,Pending,Mobile App
TXN88AA6DBC,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-05-20 17:34:46,399919.92,1,Transfer,M. K. Holdings,Australia,Settled,Online Banking
TXNE04FD86B,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-05-20 23:50:22,54990.72,1,Transfer,M. K. Holdings,Switzerland,Settled,Online Banking
TXN61C4BF08,CUST004,Deepa Krishnan,Medium,ACC1008,Checking,2026-05-21 00:01:56,114816.36,1,Deposit,Self,India,Settled,Mobile App
TXN28FE2319,CUST008,Karan Johar,Low,ACC1016,Checking,2026-05-21 02:13:44,201966.43,1,Withdrawal,Self,India,Settled,Online Banking
TXN2BD8B181,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-05-21 02:17:42,2230333.9,1,Deposit,Self,India,Settled,Mobile App
TXN9F010739,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-05-21 03:25:34,1209076.1,1,Wire,Nexus Logistics,India,Settled,Wire Transfer
TXN783B6A8A,CUST008,Karan Johar,Low,ACC1014,Checking,2026-05-21 03:54:09,1083656.54,1,Wire,Sana Wires,Canada,Settled,Wire Transfer
TXN29327DD5,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-05-21 04:16:35,197502.83,1,Transfer,Nexus Logistics,Australia,Settled,Online Banking
TXNF920B7E1,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-05-21 09:15:30,191104.7,1,Wire,Hassan & Co Financials,Germany,Settled,Wire Transfer
TXNB80A5435,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-05-21 09:24:23,187533.3,1,Wire,Damascus Trading,United Kingdom,Settled,Wire Transfer
TXN8B423D43,CUST009,Anjali Gupta,Low,ACC1018,Business,2026-05-21 12:24:25,303439.73,1,Transfer,Damascus Trading,UAE,Declined,Mobile App
TXN96F1A9A8,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-05-21 14:40:00,106090.41,1,Wire,Sana Wires,Japan,Settled,Wire Transfer
TXN593ED6EB,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-05-21 18:05:12,402660.7,1,Transfer,Tehran General Commerce,Canada,Settled,Online Banking
TXN0F94B800,CUST005,Amit Verma,Low,ACC1011,Checking,2026-05-21 19:07:54,210415.39,1,Transfer,M. K. Holdings,Australia,Pending,Online Banking
TXN520A69ED,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-05-21 21:02:45,25441.3,1,Withdrawal,Self,India,Settled,ATM
TXNC80597B7,CUST008,Karan Johar,Low,ACC1015,Business,2026-05-21 21:53:28,310625.48,1,Withdrawal,Self,India,Settled,Mobile App
TXN42C934C1,CUST001,Priya Patel,Low,ACC1003,Checking,2026-05-22 00:35:20,29139.43,1,Transfer,Direct Express,Germany,Settled,Online Banking
TXNAFA0DFBC,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-05-22 01:14:22,86162.5,1,Deposit,Self,India,Settled,Mobile App
TXN7BF99E74,CUST010,Amrita Sen,High,ACC1021,Savings,2026-05-22 01:45:48,53495.18,1,Withdrawal,Self,India,Settled,Mobile App
TXN0A9F751D,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-05-22 03:05:32,859834.37,1,Wire,Tehran General Commerce,India,Settled,Wire Transfer
TXN339CEACC,CUST011,Ravi Shastri,Low,ACC1023,Checking,2026-05-22 05:03:53,316088.47,1,Deposit,Self,India,Settled,Mobile App
TXND05AD057,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-05-22 06:04:44,476355.55,1,Deposit,Self,India,Settled,Mobile App
TXN4597096F,CUST005,Amit Verma,Low,ACC1010,Checking,2026-05-22 07:55:24,67700.5,1,Deposit,Self,India,Settled,Online Banking
TXN15664D20,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-05-22 09:26:50,1092669.81,1,Transfer,Pyongyang Export,Australia,Settled,Mobile App
TXNE177D46B,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-05-22 09:46:44,212403.05,1,Transfer,Nexus Logistics,Singapore,Pending,Mobile App
TXNE2CE4958,CUST010,Amrita Sen,High,ACC1020,Checking,2026-05-22 14:39:02,23731.58,1,Withdrawal,Self,India,Pending,ATM
TXN41CEEAF7,CUST011,Ravi Shastri,Low,ACC1022,Savings,2026-05-22 16:03:26,106376.17,1,Deposit,Self,India,Settled,Mobile App
TXN9C6500C7,CUST011,Ravi Shastri,Low,ACC1022,Savings,2026-05-22 17:44:06,27158.51,1,Transfer,Nexus Logistics,India,Settled,Online Banking
TXNE509F287,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-05-23 03:00:42,560227.36,1,Wire,Hassan & Co Financials,United Kingdom,Settled,Wire Transfer
TXN4A62DE77,CUST011,Ravi Shastri,Low,ACC1022,Savings,2026-05-23 03:14:47,165793.56,1,Withdrawal,Self,India,Settled,Mobile App
TXN10F88053,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-05-23 03:27:55,55986.41,1,Withdrawal,Self,India,Pending,Online Banking
TXN7B1AC230,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-05-23 04:36:47,676240.36,1,Withdrawal,Self,India,Settled,Online Banking
TXN75685B3F,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-05-23 05:17:51,10913.35,1,Transfer,Direct Express,UAE,Settled,Online Banking
TXN6CB676B7,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-05-23 07:09:27,272951.74,1,Transfer,Global Trading Ltd,Germany,Settled,Online Banking
